text,label,label_name,original_text
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Why did I only get $20 now the full amount I wanted?

### Intent:
wrong_amount_of_cash_received<|eot_id|>",43,wrong_amount_of_cash_received,Why did I only get $20 now the full amount I wanted?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Hello. My credit keeps being declined, last night and again today, as I try to buy something. What is the status of my card?

### Intent:
declined_transfer<|eot_id|>",18,declined_transfer,"Hello. My credit keeps being declined, last night and again today, as I try to buy something. What is the status of my card?"
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.

### Intent:
pending_transfer<|eot_id|>",30,pending_transfer,There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please.

### Intent:
reverted_card_payment?<|eot_id|>",31,reverted_card_payment?,"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please."
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
What is the identity check?

### Intent:
why_verify_identity<|eot_id|>",42,why_verify_identity,what is the identity check?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
What is the minimum age required to open an account with your service?

### Intent:
age_limit<|eot_id|>",1,age_limit,What is the minimum age required to open an account with your service?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?

### Intent:
pending_card_payment<|eot_id|>",29,pending_card_payment,"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?"
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Do you have a list of countries you operate in?

### Intent:
country_support<|eot_id|>",16,country_support,Do you have a list of countries you operate in?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
When will my account receive the money?

### Intent:
transfer_timing<|eot_id|>",36,transfer_timing,When will my account receive the money?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
A direct debit appears in the app but I didn't authorize it.

### Intent:
direct_debit_payment_not_recognised<|eot_id|>",19,direct_debit_payment_not_recognised,A direct debit appears in the app but I didn't authorize it.
